Sort order	Title	Photographer	Compound	Date	Subjects	Notes	Original Format/Size	Digital Format	Collection Name	Repository	Collection Source	Repository Collection Guide	Restrictions	Cite As	Contact and Ordering Information	Item Number	Item URL	Collection URL	Type	General Type	Dates	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
	0249. Mexican Silver, 5640 LBS., [. . .] Building.	Centennial Photographic Company	Yes	1885	World's Industrial and Cotton Centennial Exposition (1884-1885 : New Orleans, La.)--Photographs<br>Interiors--Louisiana--New Orleans--Photographs<br>Exhibit booths--Louisiana--New Orleans--Photographs	The camera stands at floor level looking toward a double pyramid-shaped ingot of silver in an exhibition hall.	Albumen prints<br>± 4.00" x 7.00" (Stereograph Studio Card)	jpeg	World's Industrial and Cotton Centennial Exposition Stereographic Views	Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )	IRP	Finding aid for the original photographs:  http://www.lib.lsu.edu/special/findaid/4206.htm	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws.	New Orleans Centennial Exposition Stereoscopic Views, LOUISiana Digital Library, Baton Rouge, La.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	42060024v	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_LSU_NOE.php?CISOROOT=%2FLSU_NOE	Stereographs	Image			2005-10-27	2005-10-27	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/LSU_NOE/id/67	67	68.jpg	/LSU_NOE/image/68.jpg
	0260. Main Building, N. E.	Centennial Photographic Company	Yes	1885	World's Industrial and Cotton Centennial Exposition (1884-1885 : New Orleans, La.)--Photographs<br>Exhibition buildings--Louisiana--New Orleans--Photographs	The camera stands at ground level looking across a bayou toward the main exhibition building.	Albumen prints<br>± 4.00" x 7.00" (Stereograph Studio Card)	jpeg	World's Industrial and Cotton Centennial Exposition Stereographic Views	Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )	IRP	Finding aid for the original photographs:  http://www.lib.lsu.edu/special/findaid/4206.htm	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws.	New Orleans Centennial Exposition Stereoscopic Views, LOUISiana Digital Library, Baton Rouge, La.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	42060025r	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_LSU_NOE.php?CISOROOT=%2FLSU_NOE	Stereographs	Image			2005-10-27	2005-10-27	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/LSU_NOE/id/68	68	69.jpg	/LSU_NOE/image/69.jpg
	0260. Main Building, N. E.	Centennial Photographic Company	Yes	1885	World's Industrial and Cotton Centennial Exposition (1884-1885 : New Orleans, La.)--Photographs<br>Exhibition buildings--Louisiana--New Orleans--Photographs	The camera stands at ground level looking across a bayou toward the main exhibition building.	Albumen prints<br>± 4.00" x 7.00" (Stereograph Studio Card)	jpeg	World's Industrial and Cotton Centennial Exposition Stereographic Views	Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )	IRP	Finding aid for the original photographs:  http://www.lib.lsu.edu/special/findaid/4206.htm	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws.	New Orleans Centennial Exposition Stereoscopic Views, LOUISiana Digital Library, Baton Rouge, La.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	42060025v	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_LSU_NOE.php?CISOROOT=%2FLSU_NOE	Stereographs	Image			2005-10-27	2005-10-27	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/LSU_NOE/id/69	69	70.jpg	/LSU_NOE/image/70.jpg
	0276. Native Wine-Press, New Mexico Section, G. & S. Building.	Centennial Photographic Company	Yes	1885	World's Industrial and Cotton Centennial Exposition (1884-1885 : New Orleans, La.)--Photographs<br>Exhibit booths--Louisiana--New Orleans--Photographs	The camera stands at floor level looking down at a native wine press. On animal hide and bags of unidentified material sit on tables behind the press.	Albumen prints<br>± 4.00" x 7.00" (Stereograph Studio Card)	jpeg	World's Industrial and Cotton Centennial Exposition Stereographic Views	Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )	IRP	Finding aid for the original photographs:  http://www.lib.lsu.edu/special/findaid/4206.htm	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws.	New Orleans Centennial Exposition Stereoscopic Views, LOUISiana Digital Library, Baton Rouge, La.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	42060026r	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_LSU_NOE.php?CISOROOT=%2FLSU_NOE	Stereographs	Image			2005-10-27	2005-10-27	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/LSU_NOE/id/70	70	71.jpg	/LSU_NOE/image/71.jpg
	0276. Native Wine-Press, New Mexico Section, G. & S. Building.	Centennial Photographic Company	Yes	1885	World's Industrial and Cotton Centennial Exposition (1884-1885 : New Orleans, La.)--Photographs<br>Exhibit booths--Louisiana--New Orleans--Photographs	The camera stands at floor level looking down at a native wine press. On animal hide and bags of unidentified material sit on tables behind the press.	Albumen prints<br>± 4.00" x 7.00" (Stereograph Studio Card)	jpeg	World's Industrial and Cotton Centennial Exposition Stereographic Views	Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )	IRP	Finding aid for the original photographs:  http://www.lib.lsu.edu/special/findaid/4206.htm	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws.	New Orleans Centennial Exposition Stereoscopic Views, LOUISiana Digital Library, Baton Rouge, La.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	42060026v	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_LSU_NOE.php?CISOROOT=%2FLSU_NOE	Stereographs	Image			2005-10-27	2005-10-27	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/LSU_NOE/id/71	71	72.jpg	/LSU_NOE/image/72.jpg
	0333. Live Oak Avenue, Levee Side.	Centennial Photographic Company	Yes	1885	World's Industrial and Cotton Centennial Exposition (1884-1885 : New Orleans, La.)--Photographs<br>Landscape photographs<br>Oaks--Louisiana--New Orleans--Photographs	The camera stands at ground level looking down the length of an oak alley created by two parallel rows of fairly young oaks.	Albumen prints<br>± 4.00" x 7.00" (Stereograph Studio Card)	jpeg	World's Industrial and Cotton Centennial Exposition Stereographic Views	Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )	IRP	Finding aid for the original photographs:  http://www.lib.lsu.edu/special/findaid/4206.htm	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws.	New Orleans Centennial Exposition Stereoscopic Views, LOUISiana Digital Library, Baton Rouge, La.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	42060027r	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_LSU_NOE.php?CISOROOT=%2FLSU_NOE	Stereographs	Image			2005-10-27	2005-10-27	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/LSU_NOE/id/72	72	73.jpg	/LSU_NOE/image/73.jpg
	0333. Live Oak Avenue, Levee Side.	Centennial Photographic Company	Yes	1885	World's Industrial and Cotton Centennial Exposition (1884-1885 : New Orleans, La.)--Photographs<br>Landscape photographs<br>Oaks--Louisiana--New Orleans--Photographs	The camera stands at ground level looking down the length of an oak alley created by two parallel rows of fairly young oaks.	Albumen prints<br>± 4.00" x 7.00" (Stereograph Studio Card)	jpeg	World's Industrial and Cotton Centennial Exposition Stereographic Views	Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )	IRP	Finding aid for the original photographs:  http://www.lib.lsu.edu/special/findaid/4206.htm	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws.	New Orleans Centennial Exposition Stereoscopic Views, LOUISiana Digital Library, Baton Rouge, La.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	42060027v	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_LSU_NOE.php?CISOROOT=%2FLSU_NOE	Stereographs	Image			2005-10-27	2005-10-27	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/LSU_NOE/id/73	73	74.jpg	/LSU_NOE/image/74.jpg
	0336. A Quiet Reflection, Main Building.	Centennial Photographic Company	Yes	1885	World's Industrial and Cotton Centennial Exposition (1884-1885 : New Orleans, La.)--Photographs<br>Exhibition buildings--Louisiana--New Orleans--Photographs	The camera stands at ground level looking across a bayou toward the main exhibition building. The building is reflected in the water of the bayou.	Albumen prints<br>± 4.00" x 7.00" (Stereograph Studio Card)	jpeg	World's Industrial and Cotton Centennial Exposition Stereographic Views	Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )	IRP	Finding aid for the original photographs:  http://www.lib.lsu.edu/special/findaid/4206.htm	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws.	New Orleans Centennial Exposition Stereoscopic Views, LOUISiana Digital Library, Baton Rouge, La.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	42060028r	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_LSU_NOE.php?CISOROOT=%2FLSU_NOE	Stereographs	Image			2005-10-27	2005-10-27	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/LSU_NOE/id/74	74	75.jpg	/LSU_NOE/image/75.jpg
	0336. A Quiet Reflection, Main Building.	Centennial Photographic Company	Yes	1885	World's Industrial and Cotton Centennial Exposition (1884-1885 : New Orleans, La.)--Photographs<br>Exhibition buildings--Louisiana--New Orleans--Photographs	The camera stands at ground level looking across a bayou toward the main exhibition building. The building is reflected in the water of the bayou.	Albumen prints<br>± 4.00" x 7.00" (Stereograph Studio Card)	jpeg	World's Industrial and Cotton Centennial Exposition Stereographic Views	Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )	IRP	Finding aid for the original photographs:  http://www.lib.lsu.edu/special/findaid/4206.htm	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws.	New Orleans Centennial Exposition Stereoscopic Views, LOUISiana Digital Library, Baton Rouge, La.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	42060028v	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_LSU_NOE.php?CISOROOT=%2FLSU_NOE	Stereographs	Image			2005-10-27	2005-10-27	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/LSU_NOE/id/75	75	76.jpg	/LSU_NOE/image/76.jpg
	0387. All Three Puzzled.	Centennial Photographic Company	Yes	1885	World's Industrial and Cotton Centennial Exposition (1884-1885 : New Orleans, La.)--Photographs<br>Carts & wagons--United States--Louisiana--New Orleans--Photographs<br>Mud--Louisiana--New Orleans--Photographs	The camera stands slightly above ground level looking toward a cart deeply mired in mud with the driver and mule standing slightly behind and to the side of the cart.	Albumen prints<br>± 4.00" x 7.00" (Stereograph Studio Card)	jpeg	World's Industrial and Cotton Centennial Exposition Stereographic Views	Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )	IRP	Finding aid for the original photographs:  http://www.lib.lsu.edu/special/findaid/4206.htm	Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws.	New Orleans Centennial Exposition Stereoscopic Views, LOUISiana Digital Library, Baton Rouge, La.	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	42060029r	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_LSU_NOE.php?CISOROOT=%2FLSU_NOE	Stereographs	Image			2005-10-27	2005-10-27	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/LSU_NOE/id/76	76	77.jpg	/LSU_NOE/image/77.jpg
