Title	Creator	Contributors	Date	Subjects	Description	Original Format/Size	Publisher	Language	Format	Repository	Coverage	Restrictions	Cite as	Cataloger	Catalog Date	Object File Name	Contact and Ordering Information	Item URL	Collection URL	Type	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Memorial Tower electrical drawing, sheet 1A	Link, Theodore C.		1922;1924	Architectural drawing;Baton Rouge, La.;Louisiana State University (Baton Rouge, La.);Louisiana;Architecture;Buildings--Designs and plans;		Architectural drawings;lcsh;29.38x24.50"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000067	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/66	66	16930193062003_tl000067.jpg	/TLD/image/16930193062003_tl000067.jpg
Memorial Tower electrical drawing, sheet 2	Link, Theodore C.		1922;1924	Architectural drawing;Baton Rouge, La.;Louisiana State University (Baton Rouge, La.);Louisiana;Architecture;Buildings--Designs and plans;		Architectural drawings;lcsh;29.23x24.38"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000068	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/67	67	34130193062003_tl000068.jpg	/TLD/image/34130193062003_tl000068.jpg
Memorial Tower electrical drawing, sheet 3	Link, Theodore C.		1922;1924	Architectural drawing;Baton Rouge, La.;Louisiana State University (Baton Rouge, La.);Louisiana;Architecture;Buildings--Designs and plans;		Architectural drawings;lcsh;29.47x24.25"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000069	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/68	68	56030193062003_tl000069.jpg	/TLD/image/56030193062003_tl000069.jpg
Memorial Tower heating drawing, sheet 1H	Link, Theodore C.		1922;1924	Architectural drawing;Baton Rouge, La.;Louisiana State University (Baton Rouge, La.);Louisiana;Architecture;Buildings--Designs and plans;		Architectural drawings;lcsh;38.55x29.00"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000070	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/69	69	77830193062003_tl000070.jpg	/TLD/image/77830193062003_tl000070.jpg
Warehouse architectural drawing, sheet 1	Link, Theodore C.		1922;1924	Architectural drawing;Baton Rouge, La.;Louisiana State University (Baton Rouge, La.);Louisiana;Architecture;Buildings--Designs and plans;		Architectural drawings;lcsh;40.07x21.88"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000071	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/70	70	95030193062003_tl000071.jpg	/TLD/image/95030193062003_tl000071.jpg
Warehouse architectural drawing, sheet 2	Link, Theodore C.		1922;1924	Architectural drawing;Baton Rouge, La.;Louisiana State University (Baton Rouge, La.);Louisiana;Architecture;Buildings--Designs and plans;		Architectural drawings;lcsh;40.17x21.88"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000072	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/71	71	12231193062003_tl000072.jpg	/TLD/image/12231193062003_tl000072.jpg
Mechanical and Civil Engineering  Laboratory architectural drawing, sheet 1	Link, Theodore C.		1922;1924	Architectural drawing;Baton Rouge, La.;Louisiana State University (Baton Rouge, La.);Louisiana;Architecture;Buildings--Designs and plans;		Architectural drawings;lcsh;24.06x22.00"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000073	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/72	72	29431193062003_tl000073.jpg	/TLD/image/29431193062003_tl000073.jpg
Mechanical and Civil Engineering Laboratory architectural drawing, sheet 2	Link, Theodore C.		1922;1924	Architectural drawing;Baton Rouge, La.;Louisiana State University (Baton Rouge, La.);Louisiana;Architecture;Buildings--Designs and plans;		Architectural drawings;lcsh;23.95x22.00"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000074	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/73	73	45031193062003_tl000074.jpg	/TLD/image/45031193062003_tl000074.jpg
Mechanical and Civil Engineering Laboratory architectural drawing, sheet 3	Link, Theodore C.		1922;1924	Architectural drawing;Baton Rouge, La.;Louisiana State University (Baton Rouge, La.);Louisiana;Architecture;Buildings--Designs and plans;		Architectural drawings;lcsh;23.84x22.13"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000075	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/74	74	62231193062003_tl000075.jpg	/TLD/image/62231193062003_tl000075.jpg
Mechanical and Civil Engineering Laboratory architectural drawing, sheet 4	Link, Theodore C.		1922;1924	Architectural drawing;Baton Rouge, La.;Louisiana State University (Baton Rouge, La.);Louisiana;Architecture;Buildings--Designs and plans;		Architectural drawings;lcsh;23.97x22.13"		eng		Louisiana State University Libraries, Special Collections ( http://www.lib.lsu.edu/special )		Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.	Louisiana State University Architectural Drawings by Theodore Link, LOUISiana Digital Library, Baton Rouge, La.			tl000076	E-mail lsudiglib@lsu.edu with questions or comments. See instructions for ordering reprints of this item here: http://www.lib.lsu.edu/special/services/duplication.html Mention the "Item number" or "Item URL" in your request.	See 'reference url' on the navigation bars.	http://louisdl.louislibraries.org/cdm4/index_TLD.php?CISOROOT=%2FTLD			2003-06-30	2003-06-30	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/TLD/id/75	75	77831193062003_tl000076.jpg	/TLD/image/77831193062003_tl000076.jpg
